2025-09-21 01:30:46,987 - INFO - Successfully loaded environment variables from: C:\Users\ariro\OneDrive\Documents\Bible\.env
2025-09-21 01:30:46,988 - INFO - === PROCESSING DEUTERONOMY CHAPTER(S) [1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19, 20, 21, 22, 23, 24, 25, 26, 27, 28, 29, 30, 31, 32, 33, 34] WITH MULTI-MODEL API ===
2025-09-21 01:30:46,992 - INFO - Initializing Sefaria client...
2025-09-21 01:30:46,992 - INFO - Initializing Gemini multi-model API...
2025-09-21 01:30:46,993 - INFO - Creating database: deuteronomy_multi_multi_model_20250921_013046.db
2025-09-21 01:30:47,174 - INFO - --- Processing Deuteronomy 1 ---
2025-09-21 01:30:47,174 - INFO - Fetching text for Deuteronomy 1...
2025-09-21 01:30:47,561 - INFO - Retrieved 46 verses for Deuteronomy 1
2025-09-21 01:30:47,561 - INFO -   Processing Deuteronomy 1:1 (1/46)...
2025-09-21 02:40:49,061 - INFO -   Processing Deuteronomy 18:4 (4/22)...
2025-09-21 02:40:52,147 - INFO -     API Metadata: {'model_used': 'gemini-2.5-flash', 'context': 'narrative', 'retries': 0, 'input_tokens': 387, 'output_tokens': 1, 'fallback_used': False}
2025-09-21 02:40:52,147 - INFO -   Processing Deuteronomy 18:5 (5/22)...
2025-09-21 02:40:58,434 - INFO -     API Metadata: {'model_used': 'gemini-2.5-flash', 'context': 'narrative', 'retries': 0, 'input_tokens': 456, 'output_tokens': 1, 'fallback_used': False}
2025-09-21 02:40:58,434 - INFO -   Processing Deuteronomy 18:6 (6/22)...
2025-09-21 02:41:07,527 - INFO -     API Metadata: {'model_used': 'gemini-2.5-flash', 'context': 'narrative', 'retries': 0, 'input_tokens': 470, 'output_tokens': 1, 'fallback_used': False}
2025-09-21 02:41:07,527 - INFO -   Processing Deuteronomy 18:7 (7/22)...
2025-09-21 02:41:18,759 - INFO -     API Metadata: {'model_used': 'gemini-2.5-flash', 'context': 'narrative', 'retries': 0, 'input_tokens': 401, 'output_tokens': 238, 'fallback_used': False}
2025-09-21 02:41:18,760 - INFO -     FOUND: 1 figurative instances
2025-09-21 02:41:18,761 - INFO -       Instance 1: simile - 'like all his fellow Levites'
2025-09-21 02:41:18,761 - INFO -   Processing Deuteronomy 18:8 (8/22)...
2025-09-21 02:41:23,591 - INFO -     API Metadata: {'model_used': 'gemini-2.5-flash', 'context': 'narrative', 'retries': 0, 'input_tokens': 394, 'output_tokens': 1, 'fallback_used': False}
2025-09-21 02:41:23,592 - INFO -   Processing Deuteronomy 18:9 (9/22)...
2025-09-21 02:41:26,755 - INFO -     API Metadata: {'model_used': 'gemini-2.5-flash', 'context': 'narrative', 'retries': 0, 'input_tokens': 428, 'output_tokens': 1, 'fallback_used': False}
2025-09-21 02:41:26,756 - INFO -   Processing Deuteronomy 18:10 (10/22)...
2025-09-21 02:41:29,994 - INFO -     API Metadata: {'model_used': 'gemini-2.5-flash', 'context': 'narrative', 'retries': 0, 'input_tokens': 421, 'output_tokens': 1, 'fallback_used': False}
2025-09-21 02:41:29,995 - INFO -   Processing Deuteronomy 18:11 (11/22)...
2025-09-21 02:41:34,450 - INFO -     API Metadata: {'model_used': 'gemini-2.5-flash', 'context': 'narrative', 'retries': 0, 'input_tokens': 372, 'output_tokens': 1, 'fallback_used': False}
2025-09-21 02:41:34,450 - INFO -   Processing Deuteronomy 18:12 (12/22)...
2025-09-21 02:41:39,951 - INFO -     API Metadata: {'model_used': 'gemini-2.5-flash', 'context': 'narrative', 'retries': 0, 'input_tokens': 437, 'output_tokens': 1, 'fallback_used': False}
2025-09-21 02:41:39,951 - INFO -   Processing Deuteronomy 18:13 (13/22)...
2025-09-21 02:41:44,581 - INFO -     API Metadata: {'model_used': 'gemini-2.5-flash', 'context': 'narrative', 'retries': 0, 'input_tokens': 338, 'output_tokens': 1, 'fallback_used': False}
2025-09-21 02:41:44,582 - INFO -   Processing Deuteronomy 18:14 (14/22)...
2025-09-21 02:41:48,183 - INFO -     API Metadata: {'model_used': 'gemini-2.5-flash', 'context': 'narrative', 'retries': 0, 'input_tokens': 463, 'output_tokens': 1, 'fallback_used': False}
2025-09-21 02:41:48,184 - INFO -   Processing Deuteronomy 18:15 (15/22)...
2025-09-21 02:41:55,126 - INFO -     API Metadata: {'model_used': 'gemini-2.5-flash', 'context': 'narrative', 'retries': 0, 'input_tokens': 399, 'output_tokens': 175, 'fallback_used': False}
2025-09-21 02:41:55,128 - INFO -     FOUND: 1 figurative instances
2025-09-21 02:41:55,129 - INFO -       Instance 1: simile - 'like myself'
2025-09-21 02:41:55,131 - INFO -   Processing Deuteronomy 18:16 (16/22)...
2025-09-21 02:42:00,708 - INFO -     API Metadata: {'model_used': 'gemini-2.5-flash', 'context': 'narrative', 'retries': 0, 'input_tokens': 524, 'output_tokens': 1, 'fallback_used': False}
2025-09-21 02:42:00,708 - INFO -   Processing Deuteronomy 18:17 (17/22)...
2025-09-21 02:42:02,902 - INFO -     API Metadata: {'model_used': 'gemini-2.5-flash', 'context': 'narrative', 'retries': 0, 'input_tokens': 353, 'output_tokens': 1, 'fallback_used': False}
2025-09-21 02:42:02,902 - INFO -   Processing Deuteronomy 18:18 (18/22)...
2025-09-21 02:42:17,896 - INFO -     API Metadata: {'model_used': 'gemini-2.5-flash', 'context': 'narrative', 'retries': 0, 'input_tokens': 438, 'output_tokens': 430, 'fallback_used': False}
2025-09-21 02:42:17,897 - INFO -     FOUND: 2 figurative instances
2025-09-21 02:42:17,899 - INFO -       Instance 1: simile - 'like yourself'
2025-09-21 02:42:17,900 - INFO -       Instance 2: metaphor - 'in whose mouth I will put My words'
2025-09-21 02:42:17,901 - INFO -   Processing Deuteronomy 18:19 (19/22)...
2025-09-21 02:42:24,425 - INFO -     API Metadata: {'model_used': 'gemini-2.5-flash', 'context': 'narrative', 'retries': 0, 'input_tokens': 407, 'output_tokens': 1, 'fallback_used': False}
2025-09-21 02:42:24,426 - INFO -   Processing Deuteronomy 18:20 (20/22)...
2025-09-21 02:42:27,629 - INFO -     API Metadata: {'model_used': 'gemini-2.5-flash', 'context': 'narrative', 'retries': 0, 'input_tokens': 470, 'output_tokens': 1, 'fallback_used': False}
2025-09-21 02:42:27,629 - INFO -   Processing Deuteronomy 18:21 (21/22)...
2025-09-21 02:42:32,931 - INFO -     API Metadata: {'model_used': 'gemini-2.5-flash', 'context': 'narrative', 'retries': 0, 'input_tokens': 388, 'output_tokens': 1, 'fallback_used': False}
2025-09-21 02:42:32,932 - INFO -   Processing Deuteronomy 18:22 (22/22)...
2025-09-21 02:42:41,549 - INFO -     API Metadata: {'model_used': 'gemini-2.5-flash', 'context': 'narrative', 'retries': 0, 'input_tokens': 520, 'output_tokens': 1, 'fallback_used': False}
2025-09-21 02:42:41,549 - INFO - Deuteronomy 18 COMPLETED: 5 figurative instances from 22 verses
2025-09-21 02:42:41,570 - INFO - --- Processing Deuteronomy 19 ---
2025-09-21 02:42:41,571 - INFO - Fetching text for Deuteronomy 19...
2025-09-21 02:42:41,945 - INFO - Retrieved 21 verses for Deuteronomy 19
2025-09-21 02:42:41,945 - INFO -   Processing Deuteronomy 19:1 (1/21)...
2025-09-21 02:42:49,488 - INFO -     API Metadata: {'model_used': 'gemini-2.5-flash', 'context': 'narrative', 'retries': 0, 'input_tokens': 464, 'output_tokens': 215, 'fallback_used': False}
2025-09-21 02:42:49,493 - INFO -     FOUND: 1 figurative instances
2025-09-21 02:42:49,495 - INFO -       Instance 1: metaphor - 'has cut down the nations'
2025-09-21 02:42:49,496 - INFO -   Processing Deuteronomy 19:2 (2/21)...
2025-09-21 02:42:52,164 - INFO -     API Metadata: {'model_used': 'gemini-2.5-flash', 'context': 'narrative', 'retries': 0, 'input_tokens': 401, 'output_tokens': 1, 'fallback_used': False}
2025-09-21 02:42:52,164 - INFO -   Processing Deuteronomy 19:3 (3/21)...
2025-09-21 02:42:56,506 - INFO -     API Metadata: {'model_used': 'gemini-2.5-flash', 'context': 'narrative', 'retries': 0, 'input_tokens': 487, 'output_tokens': 1, 'fallback_used': False}
2025-09-21 02:42:56,506 - INFO -   Processing Deuteronomy 19:4 (4/21)...
2025-09-21 02:43:02,767 - INFO -     API Metadata: {'model_used': 'gemini-2.5-flash', 'context': 'narrative', 'retries': 0, 'input_tokens': 448, 'output_tokens': 1, 'fallback_used': False}
2025-09-21 02:43:02,768 - INFO -   Processing Deuteronomy 19:5 (5/21)...
2025-09-21 02:43:07,958 - INFO -     API Metadata: {'model_used': 'gemini-2.5-flash', 'context': 'narrative', 'retries': 0, 'input_tokens': 536, 'output_tokens': 1, 'fallback_used': False}
2025-09-21 02:43:07,959 - INFO -   Processing Deuteronomy 19:6 (6/21)...
2025-09-21 02:43:17,270 - INFO -     API Metadata: {'model_used': 'gemini-2.5-flash', 'context': 'narrative', 'retries': 0, 'input_tokens': 520, 'output_tokens': 188, 'fallback_used': False}
2025-09-21 02:43:17,271 - INFO -     FOUND: 1 figurative instances
2025-09-21 02:43:17,272 - INFO -       Instance 1: metaphor - 'for his heart is hot'
2025-09-21 02:43:17,272 - INFO -   Processing Deuteronomy 19:7 (7/21)...
2025-09-21 02:43:20,672 - INFO -     API Metadata: {'model_used': 'gemini-2.5-flash', 'context': 'narrative', 'retries': 0, 'input_tokens': 362, 'output_tokens': 1, 'fallback_used': False}
2025-09-21 02:43:20,672 - INFO -   Processing Deuteronomy 19:8 (8/21)...
2025-09-21 02:43:25,709 - INFO -     API Metadata: {'model_used': 'gemini-2.5-flash', 'context': 'narrative', 'retries': 0, 'input_tokens': 464, 'output_tokens': 1, 'fallback_used': False}
2025-09-21 02:43:25,710 - INFO -   Processing Deuteronomy 19:9 (9/21)...
2025-09-21 02:43:33,817 - INFO -     API Metadata: {'model_used': 'gemini-2.5-flash', 'context': 'narrative', 'retries': 0, 'input_tokens': 543, 'output_tokens': 237, 'fallback_used': False}
2025-09-21 02:43:33,818 - INFO -     FOUND: 1 figurative instances
2025-09-21 02:43:33,818 - INFO -       Instance 1: metaphor - 'to walk in God’s ways'
2025-09-21 02:43:33,819 - INFO -   Processing Deuteronomy 19:10 (10/21)...
2025-09-21 02:43:41,733 - INFO -     API Metadata: {'model_used': 'gemini-2.5-flash', 'context': 'narrative', 'retries': 0, 'input_tokens': 434, 'output_tokens': 260, 'fallback_used': False}
2025-09-21 02:43:41,734 - INFO -     FOUND: 1 figurative instances
2025-09-21 02:43:41,735 - INFO -       Instance 1: metaphor - 'bringing bloodguilt upon you'
2025-09-21 02:43:41,735 - INFO -   Processing Deuteronomy 19:11 (11/21)...
2025-09-21 02:43:50,332 - INFO -     API Metadata: {'model_used': 'gemini-2.5-flash', 'context': 'narrative', 'retries': 0, 'input_tokens': 436, 'output_tokens': 1, 'fallback_used': False}
2025-09-21 02:43:50,332 - INFO -   Processing Deuteronomy 19:12 (12/21)...
2025-09-21 02:43:53,155 - INFO -     API Metadata: {'model_used': 'gemini-2.5-flash', 'context': 'narrative', 'retries': 0, 'input_tokens': 407, 'output_tokens': 1, 'fallback_used': False}
2025-09-21 02:43:53,155 - INFO -   Processing Deuteronomy 19:13 (13/21)...
2025-09-21 02:44:13,299 - INFO -     API Metadata: {'model_used': 'gemini-2.5-flash', 'context': 'narrative', 'retries': 0, 'input_tokens': 438, 'output_tokens': 273, 'fallback_used': False}
2025-09-21 02:44:13,300 - INFO -     FOUND: 1 figurative instances
2025-09-21 02:44:13,301 - INFO -       Instance 1: metaphor - 'you will purge Israel of the blood of the innocent'
2025-09-21 02:44:13,301 - INFO -   Processing Deuteronomy 19:14 (14/21)...
2025-09-21 02:44:16,865 - INFO -     API Metadata: {'model_used': 'gemini-2.5-flash', 'context': 'narrative', 'retries': 0, 'input_tokens': 486, 'output_tokens': 1, 'fallback_used': False}
2025-09-21 02:44:16,866 - INFO -   Processing Deuteronomy 19:15 (15/21)...
2025-09-21 02:44:23,840 - INFO -     API Metadata: {'model_used': 'gemini-2.5-flash', 'context': 'narrative', 'retries': 0, 'input_tokens': 495, 'output_tokens': 1, 'fallback_used': False}
2025-09-21 02:44:23,841 - INFO -   Processing Deuteronomy 19:16 (16/21)...
2025-09-21 02:44:27,700 - INFO -     API Metadata: {'model_used': 'gemini-2.5-flash', 'context': 'narrative', 'retries': 0, 'input_tokens': 355, 'output_tokens': 1, 'fallback_used': False}
2025-09-21 02:44:27,700 - INFO -   Processing Deuteronomy 19:17 (17/21)...
2025-09-21 02:44:33,750 - INFO -     API Metadata: {'model_used': 'gemini-2.5-flash', 'context': 'narrative', 'retries': 0, 'input_tokens': 439, 'output_tokens': 1, 'fallback_used': False}
2025-09-21 02:44:33,750 - INFO -   Processing Deuteronomy 19:18 (18/21)...
2025-09-21 02:44:38,861 - INFO -     API Metadata: {'model_used': 'gemini-2.5-flash', 'context': 'narrative', 'retries': 0, 'input_tokens': 391, 'output_tokens': 1, 'fallback_used': False}
2025-09-21 02:44:38,865 - INFO -   Processing Deuteronomy 19:19 (19/21)...
2025-09-21 02:44:52,873 - INFO -     API Metadata: {'model_used': 'gemini-2.5-flash', 'context': 'narrative', 'retries': 0, 'input_tokens': 394, 'output_tokens': 285, 'fallback_used': False}
2025-09-21 02:44:52,873 - INFO -     FOUND: 1 figurative instances
2025-09-21 02:44:52,874 - INFO -       Instance 1: metaphor - 'you will sweep out evil from your midst'
2025-09-21 02:44:52,874 - INFO -   Processing Deuteronomy 19:20 (20/21)...
2025-09-21 02:44:58,041 - INFO -     API Metadata: {'model_used': 'gemini-2.5-flash', 'context': 'narrative', 'retries': 0, 'input_tokens': 406, 'output_tokens': 1, 'fallback_used': False}
2025-09-21 02:44:58,042 - INFO -   Processing Deuteronomy 19:21 (21/21)...
2025-09-21 02:45:03,560 - INFO -     API Metadata: {'model_used': 'gemini-2.5-flash', 'context': 'narrative', 'retries': 0, 'input_tokens': 426, 'output_tokens': 1, 'fallback_used': False}
2025-09-21 02:45:03,561 - INFO - Deuteronomy 19 COMPLETED: 6 figurative instances from 21 verses
2025-09-21 02:45:03,592 - INFO - --- Processing Deuteronomy 20 ---
2025-09-21 02:45:03,593 - INFO - Fetching text for Deuteronomy 20...
2025-09-21 02:45:04,049 - INFO - Retrieved 20 verses for Deuteronomy 20
2025-09-21 02:45:04,049 - INFO -   Processing Deuteronomy 20:1 (1/20)...
2025-09-21 02:45:11,319 - INFO -     API Metadata: {'model_used': 'gemini-2.5-flash', 'context': 'narrative', 'retries': 0, 'input_tokens': 499, 'output_tokens': 1, 'fallback_used': False}
2025-09-21 02:45:11,324 - INFO -   Processing Deuteronomy 20:2 (2/20)...
2025-09-21 02:45:14,338 - INFO -     API Metadata: {'model_used': 'gemini-2.5-flash', 'context': 'narrative', 'retries': 0, 'input_tokens': 381, 'output_tokens': 1, 'fallback_used': False}
2025-09-21 02:45:14,339 - INFO -   Processing Deuteronomy 20:3 (3/20)...
2025-09-21 02:45:23,073 - INFO -     API Metadata: {'model_used': 'gemini-2.5-flash', 'context': 'narrative', 'retries': 0, 'input_tokens': 494, 'output_tokens': 271, 'fallback_used': False}
2025-09-21 02:45:23,073 - INFO -     FOUND: 1 figurative instances
2025-09-21 02:45:23,074 - INFO -       Instance 1: metaphor - 'Let not your courage falter (lit. 'Let not your heart be soft')'
2025-09-21 02:45:23,075 - INFO -   Processing Deuteronomy 20:4 (4/20)...
2025-09-21 02:45:27,141 - INFO -     API Metadata: {'model_used': 'gemini-2.5-flash', 'context': 'narrative', 'retries': 0, 'input_tokens': 408, 'output_tokens': 1, 'fallback_used': False}
2025-09-21 02:45:27,141 - INFO -   Processing Deuteronomy 20:5 (5/20)...
2025-09-21 02:45:29,868 - INFO -     API Metadata: {'model_used': 'gemini-2.5-flash', 'context': 'narrative', 'retries': 0, 'input_tokens': 497, 'output_tokens': 1, 'fallback_used': False}
2025-09-21 02:45:29,869 - INFO -   Processing Deuteronomy 20:6 (6/20)...
2025-09-21 02:45:33,017 - INFO -     API Metadata: {'model_used': 'gemini-2.5-flash', 'context': 'narrative', 'retries': 0, 'input_tokens': 443, 'output_tokens': 1, 'fallback_used': False}
2025-09-21 02:45:33,018 - INFO -   Processing Deuteronomy 20:7 (7/20)...
2025-09-21 02:45:36,450 - INFO -     API Metadata: {'model_used': 'gemini-2.5-flash', 'context': 'narrative', 'retries': 0, 'input_tokens': 486, 'output_tokens': 1, 'fallback_used': False}
2025-09-21 02:45:36,450 - INFO -   Processing Deuteronomy 20:8 (8/20)...
2025-09-21 02:45:56,637 - INFO -     API Metadata: {'model_used': 'gemini-2.5-flash', 'context': 'narrative', 'retries': 0, 'input_tokens': 473, 'output_tokens': 488, 'fallback_used': False}
2025-09-21 02:45:56,638 - INFO -     FOUND: 2 figurative instances
2025-09-21 02:45:56,639 - INFO -       Instance 1: metaphor - 'and soft of heart'
2025-09-21 02:45:56,640 - INFO -       Instance 2: simile - 'lest he melt the heart of his comrades like his heart'
2025-09-21 02:45:56,640 - INFO -   Processing Deuteronomy 20:9 (9/20)...
2025-09-21 02:46:02,698 - INFO -     API Metadata: {'model_used': 'gemini-2.5-flash', 'context': 'narrative', 'retries': 0, 'input_tokens': 417, 'output_tokens': 1, 'fallback_used': False}
2025-09-21 02:46:02,698 - INFO -   Processing Deuteronomy 20:10 (10/20)...
2025-09-21 02:46:11,021 - INFO -     API Metadata: {'model_used': 'gemini-2.5-flash', 'context': 'narrative', 'retries': 0, 'input_tokens': 383, 'output_tokens': 1, 'fallback_used': False}
2025-09-21 02:46:11,021 - INFO -   Processing Deuteronomy 20:11 (11/20)...
2025-09-21 02:46:19,897 - INFO -     API Metadata: {'model_used': 'gemini-2.5-flash', 'context': 'narrative', 'retries': 0, 'input_tokens': 422, 'output_tokens': 264, 'fallback_used': False}
2025-09-21 02:46:19,899 - INFO -     FOUND: 1 figurative instances
2025-09-21 02:46:19,901 - INFO -       Instance 1: personification - 'If it responds peaceably and lets you in'
2025-09-21 02:46:19,902 - INFO -   Processing Deuteronomy 20:12 (12/20)...
2025-09-21 02:46:26,260 - INFO -     API Metadata: {'model_used': 'gemini-2.5-flash', 'context': 'narrative', 'retries': 0, 'input_tokens': 382, 'output_tokens': 1, 'fallback_used': False}
2025-09-21 02:46:26,260 - INFO -   Processing Deuteronomy 20:13 (13/20)...
2025-09-21 02:46:34,839 - INFO -     API Metadata: {'model_used': 'gemini-2.5-flash', 'context': 'narrative', 'retries': 0, 'input_tokens': 388, 'output_tokens': 222, 'fallback_used': False}
2025-09-21 02:46:34,841 - INFO -     FOUND: 1 figurative instances
2025-09-21 02:46:34,841 - INFO -       Instance 1: personification - 'to the sword (literally, 'to the mouth of the sword')'
2025-09-21 02:46:34,842 - INFO -   Processing Deuteronomy 20:14 (14/20)...
2025-09-21 02:46:49,032 - INFO -     API Metadata: {'model_used': 'gemini-2.5-flash', 'context': 'narrative', 'retries': 0, 'input_tokens': 493, 'output_tokens': 351, 'fallback_used': False}
2025-09-21 02:46:49,033 - INFO -     FOUND: 1 figurative instances
2025-09-21 02:46:49,034 - INFO -       Instance 1: metaphor - 'and enjoy the use of the spoil of your enemy (lit. and you shall eat the spoil of your enemies)'
2025-09-21 02:46:49,034 - INFO -   Processing Deuteronomy 20:15 (15/20)...
2025-09-21 02:46:51,660 - INFO -     API Metadata: {'model_used': 'gemini-2.5-flash', 'context': 'narrative', 'retries': 0, 'input_tokens': 412, 'output_tokens': 1, 'fallback_used': False}
2025-09-21 02:46:51,662 - INFO -   Processing Deuteronomy 20:16 (16/20)...
2025-09-21 02:46:56,983 - INFO -     API Metadata: {'model_used': 'gemini-2.5-flash', 'context': 'narrative', 'retries': 0, 'input_tokens': 420, 'output_tokens': 1, 'fallback_used': False}
2025-09-21 02:46:56,984 - INFO -   Processing Deuteronomy 20:17 (17/20)...
2025-09-21 02:47:00,690 - INFO -     API Metadata: {'model_used': 'gemini-2.5-flash', 'context': 'narrative', 'retries': 0, 'input_tokens': 472, 'output_tokens': 1, 'fallback_used': False}
2025-09-21 02:47:00,690 - INFO -   Processing Deuteronomy 20:18 (18/20)...
2025-09-21 02:47:05,791 - INFO -     API Metadata: {'model_used': 'gemini-2.5-flash', 'context': 'narrative', 'retries': 0, 'input_tokens': 459, 'output_tokens': 1, 'fallback_used': False}
2025-09-21 02:47:05,792 - INFO -   Processing Deuteronomy 20:19 (19/20)...
2025-09-21 02:47:25,246 - INFO -     API Metadata: {'model_used': 'gemini-2.5-flash', 'context': 'narrative', 'retries': 0, 'input_tokens': 564, 'output_tokens': 289, 'fallback_used': False}
2025-09-21 02:47:25,247 - INFO -     FOUND: 1 figurative instances
2025-09-21 02:47:25,247 - INFO -       Instance 1: personification - 'Are trees of the field human to withdraw before you into the besieged city?'
2025-09-21 02:47:25,247 - INFO -   Processing Deuteronomy 20:20 (20/20)...
2025-09-21 02:47:36,751 - INFO -     API Metadata: {'model_used': 'gemini-2.5-flash', 'context': 'narrative', 'retries': 0, 'input_tokens': 483, 'output_tokens': 1, 'fallback_used': False}
2025-09-21 02:47:36,752 - INFO - Deuteronomy 20 COMPLETED: 7 figurative instances from 20 verses
2025-09-21 02:47:36,785 - INFO - --- Processing Deuteronomy 21 ---
2025-09-21 02:47:36,786 - INFO - Fetching text for Deuteronomy 21...
2025-09-21 02:47:37,396 - INFO - Retrieved 23 verses for Deuteronomy 21
2025-09-21 02:47:37,398 - INFO -   Processing Deuteronomy 21:1 (1/23)...
2025-09-21 02:47:41,602 - INFO -     API Metadata: {'model_used': 'gemini-2.5-flash', 'context': 'narrative', 'retries': 0, 'input_tokens': 438, 'output_tokens': 1, 'fallback_used': False}
2025-09-21 02:47:41,605 - INFO -   Processing Deuteronomy 21:2 (2/23)...
2025-09-21 02:47:44,629 - INFO -     API Metadata: {'model_used': 'gemini-2.5-flash', 'context': 'narrative', 'retries': 0, 'input_tokens': 382, 'output_tokens': 1, 'fallback_used': False}
2025-09-21 02:47:44,630 - INFO -   Processing Deuteronomy 21:3 (3/23)...
2025-09-21 02:47:47,775 - INFO -     API Metadata: {'model_used': 'gemini-2.5-flash', 'context': 'narrative', 'retries': 0, 'input_tokens': 448, 'output_tokens': 1, 'fallback_used': False}
2025-09-21 02:47:47,776 - INFO -   Processing Deuteronomy 21:4 (4/23)...
2025-09-21 02:47:51,747 - INFO -     API Metadata: {'model_used': 'gemini-2.5-flash', 'context': 'narrative', 'retries': 0, 'input_tokens': 468, 'output_tokens': 1, 'fallback_used': False}
2025-09-21 02:47:51,748 - INFO -   Processing Deuteronomy 21:5 (5/23)...
2025-09-21 02:48:06,842 - INFO -     API Metadata: {'model_used': 'gemini-2.5-flash', 'context': 'narrative', 'retries': 0, 'input_tokens': 509, 'output_tokens': 490, 'fallback_used': False}
2025-09-21 02:48:06,842 - INFO -   Processing Deuteronomy 21:6 (6/23)...
2025-09-21 02:48:14,447 - INFO -     API Metadata: {'model_used': 'gemini-2.5-flash', 'context': 'narrative', 'retries': 0, 'input_tokens': 418, 'output_tokens': 1, 'fallback_used': False}
2025-09-21 02:48:14,447 - INFO -   Processing Deuteronomy 21:7 (7/23)...
2025-09-21 02:48:20,977 - INFO -     API Metadata: {'model_used': 'gemini-2.5-flash', 'context': 'narrative', 'retries': 0, 'input_tokens': 394, 'output_tokens': 1, 'fallback_used': False}
2025-09-21 02:48:20,978 - INFO -   Processing Deuteronomy 21:8 (8/23)...
2025-09-21 02:48:31,606 - INFO -     API Metadata: {'model_used': 'gemini-2.5-flash', 'context': 'narrative', 'retries': 0, 'input_tokens': 454, 'output_tokens': 1, 'fallback_used': False}
2025-09-21 02:48:31,607 - INFO -   Processing Deuteronomy 21:9 (9/23)...
2025-09-21 02:48:53,041 - INFO -     API Metadata: {'model_used': 'gemini-2.5-flash', 'context': 'narrative', 'retries': 0, 'input_tokens': 428, 'output_tokens': 455, 'fallback_used': False}
2025-09-21 02:48:53,041 - INFO -     FOUND: 2 figurative instances
2025-09-21 02:48:53,042 - INFO -       Instance 1: metaphor - 'guilt for the blood of the innocent'
2025-09-21 02:48:53,043 - INFO -       Instance 2: metaphor - 'in the sight of יהוה'
2025-09-21 02:48:53,043 - INFO -   Processing Deuteronomy 21:10 (10/23)...
2025-09-21 02:49:01,467 - INFO -     API Metadata: {'model_used': 'gemini-2.5-flash', 'context': 'narrative', 'retries': 0, 'input_tokens': 417, 'output_tokens': 186, 'fallback_used': False}
2025-09-21 02:49:01,467 - INFO -     FOUND: 1 figurative instances
2025-09-21 02:49:01,468 - INFO -       Instance 1: metaphor - 'into your hand'
2025-09-21 02:49:01,468 - INFO -   Processing Deuteronomy 21:11 (11/23)...
2025-09-21 02:49:04,402 - INFO -     API Metadata: {'model_used': 'gemini-2.5-flash', 'context': 'narrative', 'retries': 0, 'input_tokens': 396, 'output_tokens': 1, 'fallback_used': False}
2025-09-21 02:49:04,403 - INFO -   Processing Deuteronomy 21:12 (12/23)...
2025-09-21 02:49:06,887 - INFO -     API Metadata: {'model_used': 'gemini-2.5-flash', 'context': 'narrative', 'retries': 0, 'input_tokens': 387, 'output_tokens': 1, 'fallback_used': False}
2025-09-21 02:49:06,887 - INFO -   Processing Deuteronomy 21:13 (13/23)...
2025-09-21 02:49:14,354 - INFO -     API Metadata: {'model_used': 'gemini-2.5-flash', 'context': 'narrative', 'retries': 0, 'input_tokens': 511, 'output_tokens': 1, 'fallback_used': False}
2025-09-21 02:49:14,355 - INFO -   Processing Deuteronomy 21:14 (14/23)...
2025-09-21 02:49:24,655 - INFO -     API Metadata: {'model_used': 'gemini-2.5-flash', 'context': 'narrative', 'retries': 0, 'input_tokens': 488, 'output_tokens': 446, 'fallback_used': False}
2025-09-21 02:49:24,655 - INFO -   Processing Deuteronomy 21:15 (15/23)...
2025-09-21 02:49:27,404 - INFO -     API Metadata: {'model_used': 'gemini-2.5-flash', 'context': 'narrative', 'retries': 0, 'input_tokens': 493, 'output_tokens': 1, 'fallback_used': False}
2025-09-21 02:49:27,405 - INFO -   Processing Deuteronomy 21:16 (16/23)...
2025-09-21 02:49:29,962 - INFO -     API Metadata: {'model_used': 'gemini-2.5-flash', 'context': 'narrative', 'retries': 0, 'input_tokens': 457, 'output_tokens': 1, 'fallback_used': False}
2025-09-21 02:49:29,963 - INFO -   Processing Deuteronomy 21:17 (17/23)...
2025-09-21 02:49:38,071 - INFO -     API Metadata: {'model_used': 'gemini-2.5-flash', 'context': 'narrative', 'retries': 0, 'input_tokens': 499, 'output_tokens': 242, 'fallback_used': False}
2025-09-21 02:49:38,071 - INFO -     FOUND: 1 figurative instances
2025-09-21 02:49:38,072 - INFO -       Instance 1: metaphor - 'first fruit of his vigor'
2025-09-21 02:49:38,072 - INFO -   Processing Deuteronomy 21:18 (18/23)...
2025-09-21 02:49:43,631 - INFO -     API Metadata: {'model_used': 'gemini-2.5-flash', 'context': 'narrative', 'retries': 0, 'input_tokens': 462, 'output_tokens': 1, 'fallback_used': False}
2025-09-21 02:49:43,632 - INFO -   Processing Deuteronomy 21:19 (19/23)...
2025-09-21 02:49:49,262 - INFO -     API Metadata: {'model_used': 'gemini-2.5-flash', 'context': 'narrative', 'retries': 0, 'input_tokens': 401, 'output_tokens': 1, 'fallback_used': False}
2025-09-21 02:49:49,264 - INFO -   Processing Deuteronomy 21:20 (20/23)...
2025-09-21 02:49:52,277 - INFO -     API Metadata: {'model_used': 'gemini-2.5-flash', 'context': 'narrative', 'retries': 0, 'input_tokens': 423, 'output_tokens': 1, 'fallback_used': False}
2025-09-21 02:49:52,277 - INFO -   Processing Deuteronomy 21:21 (21/23)...
2025-09-21 02:50:04,712 - INFO -     API Metadata: {'model_used': 'gemini-2.5-flash', 'context': 'narrative', 'retries': 0, 'input_tokens': 517, 'output_tokens': 309, 'fallback_used': False}
